Date,Username,Feature,Sessions,Time spent,Average time spent
26/02/2020,ewaller,Automation,13,20,1.538461538
26/02/2020,kdurham,Saga Creation,15,18,1.2
26/02/2020,ecoleman,Roadmap,17,50,2.941176471
27/02/2020,evega,Saga Creation,14,28,2
27/02/2020,cdudley,Reporting,13,20,1.538461538
27/02/2020,nclarke,Task Creation,16,15,0.9375
27/02/2020,aosborn,Account Managment,15,25,1.666666667
27/02/2020,ecampos,Automation,16,7,0.4375
28/02/2020,qwyatt,Automation,14,17,1.214285714
28/02/2020,greilly,Roadmap,13,49,3.769230769
28/02/2020,zmack,Account Managment,17,9,0.529411765
28/02/2020,rherman,Task Creation,15,28,1.866666667
29/02/2020,ecoleman,Account Managment,17,15,0.882352941
29/02/2020,edillon,Roadmap,17,52,3.058823529
29/02/2020,mkelley,Saga Creation,17,25,1.470588235
29/02/2020,alara,Reporting,13,33,2.538461538
29/02/2020,ewaller,Task Creation,17,29,1.705882353
29/02/2020,nblair,Automation,15,12,0.8
01/03/2020,rcalhoun,Automation,15,20,1.333333333
01/03/2020,kalvarado,Task Creation,15,13,0.866666667
01/03/2020,zmack,Account Managment,16,6,0.375
01/03/2020,nclarke,Saga Creation,15,21,1.4
01/03/2020,cstuart,Reporting,13,31,2.384615385
01/03/2020,ehodges,Roadmap,14,53,3.785714286
02/03/2020,awoodward,Saga Creation,17,24,1.411764706
02/03/2020,shartman,Reporting,15,26,1.733333333
02/03/2020,dbriggs,Task Creation,16,29,1.8125
02/03/2020,ehodges,Roadmap,14,41,2.928571429
03/03/2020,greilly,Roadmap,17,55,3.235294118
03/03/2020,swise,Automation,16,14,0.875
03/03/2020,shardin,Task Creation,16,17,1.0625
03/03/2020,dbriggs,Saga Creation,15,32,2.133333333
04/03/2020,ncooke,Roadmap,15,59,3.933333333
04/03/2020,edillon,Reporting,13,24,1.846153846
04/03/2020,kdurham,Account Managment,13,20,1.538461538
05/03/2020,swise,Account Managment,15,21,1.4
05/03/2020,bhensley,Saga Creation,14,25,1.785714286
05/03/2020,ecoleman,Automation,17,6,0.352941177
05/03/2020,dbell,Task Creation,16,18,1.125
06/03/2020,afuentes,Reporting,14,33,2.357142857
06/03/2020,mstephens,Saga Creation,16,30,1.875
06/03/2020,wharvey,Task Creation,14,30,2.142857143
06/03/2020,lbuck,Account Managment,16,14,0.875
07/03/2020,soneill,Saga Creation,15,34,2.266666667
07/03/2020,jbarajas,Automation,16,4,0.25
07/03/2020,bcastaneda,Reporting,13,26,2
07/03/2020,kvilla,Task Creation,15,13,0.866666667
07/03/2020,kwalter,Roadmap,14,58,4.142857143
07/03/2020,kreese,Account Managment,17,15,0.882352941
08/03/2020,rrobles,Account Managment,13,14,1.076923077
08/03/2020,nblair,Automation,17,12,0.705882353
08/03/2020,rherman,Task Creation,17,10,0.588235294
08/03/2020,bedwards,Roadmap,16,53,3.3125
08/03/2020,dbenton,Reporting,13,25,1.923076923
09/03/2020,ofrye,Reporting,15,17,1.133333333
09/03/2020,ipierce,Automation,17,16,0.941176471
09/03/2020,ipierce,Task Creation,13,10,0.769230769
09/03/2020,nphillips,Saga Creation,17,16,0.941176471
09/03/2020,mmayer,Roadmap,13,55,4.230769231
10/03/2020,kvilla,Task Creation,13,25,1.923076923
10/03/2020,mkelley,Reporting,16,23,1.4375
10/03/2020,oherman,Account Managment,14,6,0.428571429
10/03/2020,nclarke,Automation,14,8,0.571428571
10/03/2020,nblair,Saga Creation,16,25,1.5625
10/03/2020,dbenton,Roadmap,17,53,3.117647059
11/03/2020,mmayer,Automation,14,17,1.214285714
11/03/2020,awoodward,Saga Creation,17,26,1.529411765
11/03/2020,ecampos,Task Creation,14,16,1.142857143
11/03/2020,sshepard,Roadmap,15,42,2.8
11/03/2020,shartman,Reporting,13,23,1.769230769
12/03/2020,bparker,Task Creation,15,11,0.733333333
12/03/2020,cpetersen,Account Managment,13,15,1.153846154
12/03/2020,greilly,Roadmap,17,49,2.882352941
12/03/2020,ofrye,Reporting,16,32,2
12/03/2020,amcintyre,Automation,15,1,0.066666667
13/03/2020,mforbes,Saga Creation,16,29,1.8125
13/03/2020,swise,Task Creation,13,25,1.923076923
13/03/2020,tduffy,Roadmap,14,46,3.285714286
13/03/2020,rherman,Reporting,14,17,1.214285714
14/03/2020,skelly,Account Managment,16,16,1
14/03/2020,kcarr,Automation,17,11,0.647058824
14/03/2020,bedwards,Saga Creation,15,23,1.533333333
14/03/2020,rconway,Reporting,16,20,1.25
14/03/2020,ggiles,Task Creation,14,10,0.714285714
14/03/2020,chodge,Roadmap,15,58,3.866666667
15/03/2020,tduffy,Reporting,13,16,1.230769231
15/03/2020,zmack,Account Managment,13,25,1.923076923
15/03/2020,swise,Task Creation,14,12,0.857142857
15/03/2020,bparker,Roadmap,14,57,4.071428571
15/03/2020,wharvey,Automation,15,15,1
15/03/2020,amcintyre,Saga Creation,13,22,1.692307692
16/03/2020,ahernandez,Account Managment,14,24,1.714285714
16/03/2020,rrobles,Roadmap,15,50,3.333333333
16/03/2020,mstephens,Task Creation,16,14,0.875
16/03/2020,zhodges,Automation,17,12,0.705882353
16/03/2020,cvillarreal,Reporting,16,21,1.3125
16/03/2020,afuentes,Saga Creation,17,26,1.529411765
17/03/2020,ecoleman,Roadmap,15,53,3.533333333
17/03/2020,ehodges,Task Creation,14,26,1.857142857
17/03/2020,acombs,Automation,15,0,0
17/03/2020,cdudley,Reporting,15,18,1.2
17/03/2020,kdurham,Account Managment,17,18,1.058823529
17/03/2020,afuentes,Saga Creation,17,30,1.764705882
18/03/2020,amurphy,Automation,17,13,0.764705882
18/03/2020,mbarron,Saga Creation,14,17,1.214285714
18/03/2020,tosborne,Task Creation,14,19,1.357142857
18/03/2020,atucker,Account Managment,17,19,1.117647059
19/03/2020,nblair,Reporting,16,32,2
19/03/2020,acombs,Automation,15,15,1
19/03/2020,aortega,Account Managment,13,11,0.846153846
19/03/2020,twright,Saga Creation,17,15,0.882352941
20/03/2020,zmack,Account Managment,13,19,1.461538462
20/03/2020,kflowers,Automation,15,18,1.2
20/03/2020,shartman,Saga Creation,17,17,1
20/03/2020,rconway,Task Creation,16,10,0.625
20/03/2020,twright,Roadmap,17,43,2.529411765
20/03/2020,trusso,Reporting,14,22,1.571428571
21/03/2020,kdurham,Reporting,15,20,1.333333333
21/03/2020,sfox,Task Creation,13,18,1.384615385
21/03/2020,dbriggs,Saga Creation,16,29,1.8125
21/03/2020,mstephens,Roadmap,16,55,3.4375
21/03/2020,twright,Automation,17,16,0.941176471
22/03/2020,atucker,Roadmap,17,59,3.470588235
22/03/2020,ahanna,Automation,16,8,0.5
22/03/2020,kcarr,Account Managment,17,16,0.941176471
22/03/2020,slarson,Saga Creation,17,25,1.470588235
22/03/2020,lwheeler,Task Creation,14,20,1.428571429
22/03/2020,evega,Reporting,17,33,1.941176471
23/03/2020,chenson,Saga Creation,17,23,1.352941176
23/03/2020,mforbes,Task Creation,16,27,1.6875
23/03/2020,kgalloway,Roadmap,17,56,3.294117647
23/03/2020,zhodges,Account Managment,17,20,1.176470588
24/03/2020,awoodward,Reporting,17,25,1.470588235
24/03/2020,eberry,Roadmap,17,42,2.470588235
24/03/2020,agardner,Account Managment,17,18,1.058823529
24/03/2020,chenson,Saga Creation,15,32,2.133333333
24/03/2020,tosborne,Automation,16,18,1.125
25/03/2020,jgreen,Saga Creation,17,32,1.882352941
25/03/2020,alara,Account Managment,14,18,1.285714286
25/03/2020,prubio,Task Creation,13,29,2.230769231
25/03/2020,ewaller,Reporting,14,31,2.214285714
25/03/2020,fsexton,Automation,15,10,0.666666667
25/03/2020,prubio,Roadmap,16,42,2.625
26/03/2020,kflowers,Automation,13,13,1
26/03/2020,kflowers,Reporting,15,29,1.933333333
26/03/2020,zmack,Task Creation,15,20,1.333333333
26/03/2020,sshepard,Saga Creation,17,20,1.176470588
26/03/2020,cstuart,Account Managment,13,16,1.230769231
27/03/2020,greilly,Task Creation,17,21,1.235294118
27/03/2020,kgalloway,Saga Creation,14,23,1.642857143
27/03/2020,acox,Reporting,14,26,1.857142857
27/03/2020,mforbes,Roadmap,14,40,2.857142857
27/03/2020,kwalter,Automation,17,20,1.176470588
27/03/2020,mforbes,Account Managment,14,16,1.142857143
28/03/2020,shartman,Automation,16,18,1.125
28/03/2020,tosborne,Saga Creation,14,30,2.142857143
28/03/2020,aortega,Account Managment,15,8,0.533333333
28/03/2020,tosborne,Reporting,15,16,1.066666667
28/03/2020,kvilla,Roadmap,13,60,4.615384615
29/03/2020,bwise,Roadmap,15,46,3.066666667
29/03/2020,ofrye,Automation,14,5,0.357142857
29/03/2020,zhodges,Saga Creation,14,16,1.142857143
29/03/2020,dhays,Account Managment,13,10,0.769230769
29/03/2020,lbuck,Task Creation,16,24,1.5
29/03/2020,kreese,Reporting,14,31,2.214285714
30/03/2020,shardin,Account Managment,17,17,1
30/03/2020,dbell,Roadmap,13,55,4.230769231
30/03/2020,shorne,Reporting,13,32,2.461538462
30/03/2020,kalvarado,Task Creation,16,21,1.3125
30/03/2020,ncooke,Automation,15,18,1.2
31/03/2020,chodge,Saga Creation,14,17,1.214285714
31/03/2020,kkane,Reporting,15,35,2.333333333
31/03/2020,jbarajas,Task Creation,16,27,1.6875
31/03/2020,cdudley,Roadmap,14,51,3.642857143
31/03/2020,kdurham,Account Managment,14,16,1.142857143
31/03/2020,bwise,Automation,13,19,1.461538462
01/04/2020,sferguson,Task Creation,14,22,1.571428571
01/04/2020,rcalhoun,Automation,13,15,1.153846154
01/04/2020,dbenton,Roadmap,14,49,3.5
01/04/2020,tduffy,Saga Creation,14,32,2.285714286
01/04/2020,jgreen,Reporting,16,29,1.8125
01/04/2020,jhansen,Account Managment,15,16,1.066666667
02/04/2020,acombs,Account Managment,17,6,0.352941177
02/04/2020,greilly,Roadmap,15,43,2.866666667
02/04/2020,ecampos,Task Creation,13,11,0.846153846
02/04/2020,cstuart,Reporting,17,29,1.705882353
02/04/2020,ggiles,Automation,13,9,0.692307692
02/04/2020,nclarke,Saga Creation,15,28,1.866666667
03/04/2020,mbarron,Automation,16,6,0.375
03/04/2020,kdurham,Roadmap,16,48,3
03/04/2020,kkane,Task Creation,17,10,0.588235294
03/04/2020,kcarr,Account Managment,16,6,0.375
03/04/2020,evega,Reporting,17,29,1.705882353
04/04/2020,ahernandez,Reporting,16,20,1.25
04/04/2020,cpetersen,Saga Creation,14,33,2.357142857
04/04/2020,evilla,Account Managment,15,6,0.4
04/04/2020,soneill,Task Creation,13,13,1
04/04/2020,mmayer,Automation,16,12,0.75
05/04/2020,awoodward,Roadmap,17,52,3.058823529
05/04/2020,nblair,Account Managment,16,15,0.9375
05/04/2020,alara,Saga Creation,16,27,1.6875
05/04/2020,cdudley,Automation,14,7,0.5
05/04/2020,chodge,Task Creation,13,19,1.461538462
05/04/2020,rconway,Reporting,17,30,1.764705882
06/04/2020,cpetersen,Reporting,16,24,1.5
06/04/2020,akeller,Task Creation,13,25,1.923076923
06/04/2020,cdudley,Automation,15,20,1.333333333
06/04/2020,rrobles,Account Managment,17,24,1.411764706
07/04/2020,acox,Reporting,16,20,1.25
07/04/2020,oherman,Saga Creation,13,18,1.384615385
07/04/2020,cstuart,Roadmap,17,48,2.823529412
07/04/2020,rcalhoun,Automation,14,20,1.428571429
07/04/2020,bhensley,Task Creation,16,26,1.625
08/04/2020,dhays,Automation,17,16,0.941176471
08/04/2020,rrobles,Account Managment,16,19,1.1875
08/04/2020,kgalloway,Saga Creation,15,21,1.4
08/04/2020,ggiles,Task Creation,17,13,0.764705882
08/04/2020,ncooke,Reporting,13,23,1.769230769
09/04/2020,nphillips,Task Creation,15,23,1.533333333
09/04/2020,twright,Automation,17,3,0.176470588
09/04/2020,lwheeler,Roadmap,14,51,3.642857143
09/04/2020,dbriggs,Saga Creation,15,17,1.133333333
09/04/2020,ablackwell,Reporting,15,15,1
09/04/2020,kreese,Account Managment,13,24,1.846153846
10/04/2020,kcarr,Saga Creation,17,33,1.941176471
10/04/2020,slarson,Account Managment,14,25,1.785714286
10/04/2020,kreese,Task Creation,13,23,1.769230769
10/04/2020,jbeasley,Roadmap,16,46,2.875
10/04/2020,shartman,Automation,13,2,0.153846154
10/04/2020,awoodward,Reporting,14,20,1.428571429
11/04/2020,prubio,Reporting,17,27,1.588235294
11/04/2020,rcalhoun,Roadmap,14,53,3.785714286
11/04/2020,edillon,Account Managment,13,23,1.769230769
11/04/2020,soneill,Task Creation,15,28,1.866666667
11/04/2020,mgonzalez,Saga Creation,15,34,2.266666667
11/04/2020,ahanna,Automation,15,1,0.066666667
12/04/2020,jgreen,Automation,17,7,0.411764706
12/04/2020,ipierce,Roadmap,14,40,2.857142857
12/04/2020,ablackwell,Task Creation,13,25,1.923076923
13/04/2020,bparker,Saga Creation,17,29,1.705882353
13/04/2020,jbeasley,Account Managment,14,18,1.285714286
13/04/2020,oherman,Reporting,16,27,1.6875
13/04/2020,jnicholson,Automation,17,2,0.117647059
13/04/2020,rherman,Roadmap,14,46,3.285714286
13/04/2020,cstuart,Task Creation,16,30,1.875
14/04/2020,gcarroll,Automation,14,16,1.142857143
14/04/2020,jgreen,Account Managment,14,18,1.285714286
14/04/2020,qwyatt,Task Creation,17,16,0.941176471
14/04/2020,kashley,Roadmap,14,47,3.357142857
14/04/2020,jhansen,Saga Creation,15,24,1.6
14/04/2020,oherman,Reporting,13,17,1.307692308
15/04/2020,amurphy,Saga Creation,13,16,1.230769231
15/04/2020,kgalloway,Reporting,13,28,2.153846154
15/04/2020,qwyatt,Account Managment,14,5,0.357142857
15/04/2020,kwalter,Automation,15,18,1.2
16/04/2020,trusso,Roadmap,17,46,2.705882353
16/04/2020,ecoleman,Automation,15,15,1
16/04/2020,tosborne,Account Managment,15,5,0.333333333
16/04/2020,zhodges,Reporting,15,22,1.466666667
16/04/2020,mmayer,Saga Creation,16,21,1.3125
16/04/2020,dbriggs,Task Creation,17,16,0.941176471
17/04/2020,cstuart,Saga Creation,17,15,0.882352941
17/04/2020,jbarajas,Account Managment,16,14,0.875
17/04/2020,oherman,Automation,16,18,1.125
17/04/2020,sshepard,Reporting,16,29,1.8125
17/04/2020,qwyatt,Task Creation,13,29,2.230769231
18/04/2020,akeller,Saga Creation,14,29,2.071428571
18/04/2020,akeller,Reporting,17,34,2
18/04/2020,atucker,Account Managment,17,12,0.705882353
18/04/2020,amcintyre,Automation,17,19,1.117647059
18/04/2020,sfox,Task Creation,13,27,2.076923077
18/04/2020,ablackwell,Roadmap,16,40,2.5
19/04/2020,kgalloway,Roadmap,15,53,3.533333333
19/04/2020,jgreen,Task Creation,17,17,1
19/04/2020,sferguson,Reporting,17,21,1.235294118
19/04/2020,ecoleman,Saga Creation,17,21,1.235294118
20/04/2020,hjames,Task Creation,14,15,1.071428571
20/04/2020,fsexton,Roadmap,16,48,3
20/04/2020,kgalloway,Account Managment,16,25,1.5625
20/04/2020,alara,Saga Creation,16,32,2
20/04/2020,kwalter,Reporting,17,21,1.235294118
20/04/2020,swise,Automation,15,19,1.266666667
21/04/2020,jbarajas,Saga Creation,16,25,1.5625
21/04/2020,kgalloway,Reporting,15,24,1.6
21/04/2020,soneill,Account Managment,17,11,0.647058824
21/04/2020,jgreen,Automation,17,12,0.705882353
21/04/2020,amcintyre,Task Creation,15,28,1.866666667
22/04/2020,qwyatt,Saga Creation,17,16,0.941176471
22/04/2020,eberry,Task Creation,15,19,1.266666667
22/04/2020,ewaller,Automation,14,11,0.785714286
22/04/2020,ofrye,Account Managment,16,23,1.4375
22/04/2020,skelly,Reporting,13,19,1.461538462
22/04/2020,acombs,Roadmap,13,50,3.846153846
23/04/2020,twright,Account Managment,14,7,0.5
23/04/2020,yfriedman,Automation,15,15,1
23/04/2020,acox,Roadmap,13,49,3.769230769
23/04/2020,bwise,Saga Creation,17,26,1.529411765
23/04/2020,ecampos,Task Creation,15,12,0.8
24/04/2020,dbriggs,Account Managment,14,7,0.5
24/04/2020,fsexton,Automation,17,11,0.647058824
24/04/2020,evilla,Saga Creation,16,30,1.875
24/04/2020,evega,Reporting,16,29,1.8125
24/04/2020,kflowers,Task Creation,13,30,2.307692308
25/04/2020,cdudley,Automation,14,10,0.714285714
25/04/2020,fsexton,Saga Creation,13,34,2.615384615
25/04/2020,zhodges,Account Managment,14,6,0.428571429
26/04/2020,afuentes,Automation,15,9,0.6
26/04/2020,prubio,Roadmap,14,52,3.714285714
26/04/2020,nphillips,Saga Creation,15,19,1.266666667
27/04/2020,mmayer,Reporting,16,33,2.0625
27/04/2020,aosborn,Roadmap,13,47,3.615384615
27/04/2020,ecoleman,Account Managment,14,17,1.214285714
27/04/2020,kdurham,Saga Creation,14,21,1.5
27/04/2020,rconway,Task Creation,16,28,1.75
27/04/2020,cpetersen,Automation,16,6,0.375
28/04/2020,ofrye,Automation,16,1,0.0625
28/04/2020,edillon,Account Managment,16,22,1.375
28/04/2020,agardner,Roadmap,13,49,3.769230769
28/04/2020,atucker,Reporting,15,19,1.266666667
28/04/2020,qwyatt,Saga Creation,13,18,1.384615385
29/04/2020,mbarron,Task Creation,16,26,1.625
29/04/2020,slarson,Automation,15,15,1
29/04/2020,chenson,Roadmap,17,60,3.529411765
29/04/2020,kalvarado,Reporting,14,27,1.928571429
29/04/2020,jgreen,Saga Creation,17,28,1.647058824
29/04/2020,kashley,Account Managment,14,8,0.571428571
30/04/2020,slarson,Reporting,14,24,1.714285714
30/04/2020,akeller,Automation,15,9,0.6
30/04/2020,kflowers,Saga Creation,14,17,1.214285714
30/04/2020,swise,Task Creation,14,29,2.071428571
30/04/2020,dbenton,Roadmap,13,59,4.538461538
30/04/2020,kreese,Account Managment,15,5,0.333333333
01/05/2020,slarson,Roadmap,15,49,3.266666667
01/05/2020,swise,Account Managment,13,19,1.461538462
01/05/2020,soneill,Automation,15,13,0.866666667
01/05/2020,akeller,Task Creation,13,18,1.384615385
01/05/2020,skelly,Reporting,14,23,1.642857143
02/05/2020,soneill,Saga Creation,15,31,2.066666667
02/05/2020,jnicholson,Reporting,17,26,1.529411765
02/05/2020,kdurham,Task Creation,15,12,0.8
02/05/2020,evilla,Account Managment,14,20,1.428571429
02/05/2020,cpetersen,Roadmap,13,52,4
02/05/2020,alara,Automation,14,20,1.428571429
03/05/2020,ablackwell,Automation,16,11,0.6875
03/05/2020,lbuck,Reporting,15,20,1.333333333
03/05/2020,rconway,Task Creation,13,28,2.153846154
03/05/2020,nlane,Account Managment,16,16,1
03/05/2020,aosborn,Saga Creation,15,33,2.2
04/05/2020,rherman,Reporting,15,27,1.8
04/05/2020,twright,Task Creation,13,20,1.538461538
04/05/2020,shartman,Account Managment,16,19,1.1875
04/05/2020,kwalter,Roadmap,14,54,3.857142857
05/05/2020,prubio,Saga Creation,13,30,2.307692308
05/05/2020,rherman,Task Creation,16,21,1.3125
05/05/2020,ahanna,Account Managment,16,11,0.6875
05/05/2020,bcastaneda,Reporting,13,15,1.153846154
05/05/2020,fsexton,Automation,17,17,1
06/05/2020,rrobles,Saga Creation,16,30,1.875
06/05/2020,kdurham,Reporting,13,18,1.384615385
06/05/2020,twright,Automation,14,18,1.285714286
06/05/2020,amurphy,Roadmap,17,48,2.823529412
06/05/2020,rrobles,Account Managment,13,12,0.923076923
06/05/2020,kwalter,Task Creation,13,21,1.615384615
07/05/2020,cvillarreal,Task Creation,13,29,2.230769231
07/05/2020,tosborne,Automation,13,2,0.153846154
07/05/2020,agardner,Account Managment,15,24,1.6
07/05/2020,dbenton,Roadmap,15,56,3.733333333
07/05/2020,alara,Reporting,13,28,2.153846154
07/05/2020,mmayer,Saga Creation,15,35,2.333333333
08/05/2020,trusso,Saga Creation,17,29,1.705882353
08/05/2020,ncooke,Account Managment,16,5,0.3125
08/05/2020,dbriggs,Automation,17,3,0.176470588
08/05/2020,kdurham,Reporting,16,18,1.125
08/05/2020,zhodges,Task Creation,16,30,1.875
09/05/2020,rherman,Reporting,13,23,1.769230769
09/05/2020,amurphy,Task Creation,14,22,1.571428571
09/05/2020,kcarr,Account Managment,13,10,0.769230769
09/05/2020,evilla,Roadmap,13,55,4.230769231
09/05/2020,kdurham,Automation,14,18,1.285714286
09/05/2020,rherman,Saga Creation,17,19,1.117647059
10/05/2020,nphillips,Automation,17,12,0.705882353
10/05/2020,ipierce,Roadmap,13,59,4.538461538
10/05/2020,evilla,Reporting,14,31,2.214285714
10/05/2020,ecampos,Saga Creation,17,19,1.117647059
10/05/2020,twright,Task Creation,16,24,1.5
11/05/2020,ablackwell,Automation,15,5,0.333333333
11/05/2020,kashley,Saga Creation,16,35,2.1875
11/05/2020,edillon,Reporting,14,26,1.857142857
11/05/2020,shumphrey,Roadmap,15,40,2.666666667
11/05/2020,jbeasley,Account Managment,15,7,0.466666667
12/05/2020,zhodges,Roadmap,17,41,2.411764706
12/05/2020,aortega,Saga Creation,15,24,1.6
12/05/2020,rcalhoun,Account Managment,13,8,0.615384615
12/05/2020,hjames,Automation,13,6,0.461538462
12/05/2020,gcarroll,Reporting,13,33,2.538461538
13/05/2020,evilla,Task Creation,15,15,1
13/05/2020,chodge,Automation,14,19,1.357142857
13/05/2020,kvilla,Saga Creation,17,32,1.882352941
13/05/2020,aortega,Roadmap,17,50,2.941176471
13/05/2020,nblair,Reporting,16,29,1.8125
14/05/2020,kdurham,Reporting,17,34,2
14/05/2020,bedwards,Saga Creation,17,29,1.705882353
14/05/2020,acombs,Task Creation,13,15,1.153846154
14/05/2020,ahanna,Roadmap,15,52,3.466666667
14/05/2020,ncooke,Account Managment,16,20,1.25
15/05/2020,ipierce,Account Managment,16,20,1.25
15/05/2020,bcastaneda,Reporting,15,29,1.933333333
15/05/2020,chenson,Automation,16,5,0.3125
15/05/2020,ablackwell,Task Creation,16,18,1.125
15/05/2020,fsexton,Roadmap,17,58,3.411764706
16/05/2020,kashley,Roadmap,13,43,3.307692308
16/05/2020,mstephens,Saga Creation,16,28,1.75
16/05/2020,cdudley,Reporting,17,20,1.176470588
16/05/2020,mforbes,Automation,15,6,0.4
17/05/2020,aosborn,Saga Creation,15,17,1.133333333
17/05/2020,ofrye,Roadmap,17,52,3.058823529
17/05/2020,dbenton,Account Managment,13,13,1
